10,32611,32692,32767,32673,
11,32526,32681,32767,32651,
12,32597,32658,32767,32642,
13,32531,32658,32767,32632,
14,32569,32656,32767,32610,
15,32506,32656,32767,32604,
16,32253,32465,32767,32512,
17,32216,32464,32767,32495,
18,32261,32495,32767,32506,
19,32226,32495,32767,32495,
20,32274,32493,32767,32490,
21,32235,32486,32767,32480,
22,32275,32497,32767,32480,
23,32229,32486,32767,32467,
24,32149,32308,32767,32333,
25,32098,32299,32767,32311,
26,32141,32318,32767,32321,
27,32099,32310,32767,32308,
28,32133,32282,32767,32294,
29,32087,32280,32767,32274,
30,32122,32283,32767,32268,
31,32077,32282,32767,32256#
